ey
12.382905089521016
12.382905080915181
12.382905080915181
12.382905080915181
12.382776762183235
12.382382483665774
12.381865729157024
12.381272112410015
12.380510009607203
12.37956832910158
12.378364640140926
12.376970858842927
12.375385138985543
12.373533220641153
12.371400458667809
12.368954170103049
12.366157428585728
12.362971301469226
12.35935451848368
12.355263526077685
12.350636174916465
12.345188180100568
12.339117942787018
12.332368101750328
12.324883039189304
12.316607249195672
12.307482351097011
12.29744929751385
12.286447951036662
12.27441709756797
12.261294410476546
12.246721275970767
12.230780499925524
12.213558595364669
12.19496374458297
12.174915101302366
12.153389039101686
12.130291332184285
12.105484209254564
12.078516208560437
12.049765306621369
12.019166989698206
11.986654664768508
11.952162285241702
11.91562462565843
11.876470139384127
11.835026882247922
11.791332679408741
11.745325052784612
11.696940906533694
11.645970823721331
11.591978211086234
11.535402908118256
11.476230150484993
11.414368198458796
11.349730625231444
11.28161505307238
11.210650475141582
11.13679182678719
11.059991972275684
10.980094998362162
10.89652490710022
10.809881712580383
10.7201291841102
10.627231718139015
10.530814524010216
10.43074784805833
10.327445542257452
10.220886609435636
10.111049626855072
9.99723914663008
9.879993042894691
9.759428230300403
9.635539698817933
9.508063360165211
9.37669735413538
9.242005456246003
9.103996699086904
8.962679129032605
8.817389487732047
8.668667775457108
8.516685710537232
8.361466189741508
8.202761375530601
8.0403022164417
7.874683090035614
7.705938234690994
7.534100234586281
7.358509462135462
7.17975035210876
6.998012268023011
6.813341067850317
6.625503152688639
6.43424538779714
6.240280992237685
6.04375060000833
5.844799846625845
5.642851119574118
5.4386278133565105
5.232423082353981
5.024392926736847
4.814376018314161
4.602273369450489
4.388807812589769
4.174149593385451
3.9584632079346886
3.7411141698616293
3.522988543833187
3.304357772143768
3.085398208975856
2.8658321623959124
2.6458538733983414
2.4261287425829576
2.206866539814519
1.988102511174407
1.7694679815678778
1.5519576870758085
1.3357890883490224
1.1212137148450976
0.9075867744245024
0.6962945521758925
0.48759567072450055
0.2817243197532675
0.077346692721537
-0.12418926529955686
-0.3254372153448116
-0.5234277653325746
-0.7095600845510192
-0.8971866610847524
-1.0791615520249065
-1.2553082847983301
-1.4264167181997334
-1.5907551948126162
-1.7502521560632542
-1.9034316960644186
-2.0498808812442544
-2.1896695889585978
-2.3241752359607672
-2.452148103278018
-2.5736502931338223
-2.6887225376805945
-2.7974875286877863
-2.8992161263866847
-2.9966409252211355
-3.0860990485978164
-3.1678985873124867
-3.2480975559930756
-3.325362922627056
-3.3981311280584783
-3.467427762895179
-3.5301584810813917
-3.5882624123612907
-3.6439349667801966
-3.6976311396483292
-3.7489090093714443
-3.79856863708873
-3.8461723834978576
-3.89080701369616
-3.9331572881973904
-3.9725836120129356
-4.007919641781182
-4.03595740442104
-4.058453076069531
-4.076737330684523
-4.095818591594598
-4.114562292759868
-4.129726398623609
-4.140953682897707
-4.148263704660588
-4.151755507343544
-4.151118289466614
-4.146628587164081
-4.138327436981679
-4.126540856754653
-4.111257525917243
-4.092609313368364
-4.070223746857286
-4.044339117109605
-4.014758933056903
-3.981962059270716
-3.945886999944181
-3.9069534954799265
-3.8648345857232576
-3.819671779969716
-3.770981982632658
-3.719309211660248
-3.6645900823626048
-3.607584806221436
-3.548022697102172
-3.4862662284428914
-3.4226232318504057
-3.3642321384292937
-3.3028689143544607
-3.2406219774169176
-3.1775800434505515
-3.1141601626149225
-3.0495082613583717
-2.982441764498184
-2.912209962531775
-2.842373926277508
-2.770752796987928
-2.704180185965571
-2.636433284865512
-2.5691561913692165
-2.4974612869535657
-2.4253857190291406
-2.355460031255904
-2.286184087535724
-2.220393010453332
-2.15201421351124
-2.085117247975232
-2.0139220700913496
-1.9428318004243346
-1.873035741202971
-1.8028208299710522
-1.7308293131684243
-1.6668347181767091
-1.6016289902791094
-1.5361003546546816
-1.4679372730067952
-1.4012133357730632
-1.3370531372838999
-1.27535532747909
-1.216802225450029
-1.1591372266917832
-1.1008766241707129
-1.0390236731423033
-0.9770778054800818
-0.9180912791395962
-0.8611481522022848
-0.8067337103401917
-0.7531972700529335
-0.6982910344434288
-0.6411894047107481
-0.585497608665687
-0.5306927401080592
-0.4790533404026644
-0.42942308187423867
-0.3800515561189815
-0.32991629592806637
-0.27941214917030294
-0.22891974859310818
-0.18114776768200877
-0.13579824293886766
-0.09189564682753049
-0.04932794378939117
-0.00591999388399265
0.038052316785064905
0.08012541703071685
0.12060817996011283
0.15760583395379524
0.1930375173577039
0.22832030337716802
0.2635031583321028
0.29874492977151423
0.33288355720611795
0.3630774646141353
0.39101576525350956
0.41704912670691136
0.44294933987924034
0.4702146497980047
0.4959940676858961
0.5202419971051752
0.5405069894097175
0.557608001091915
0.5745926838559787
0.5911399769073007
0.6093493882735185
0.6264701241114935
0.6404505885340817
0.6498377101131511
0.6577951686169011
0.6649041785061933
0.6745614210136014
0.6833984296840347
0.6916309421512802
0.6956746458536439
0.6955300763750442
0.6955458598369475
