timestamp,cross_track_error,current_velocity,goal_velocity,x_m,y_m
1738701189.0935376,14.171437223623396,1.781,3.0,12.856014689016092,7.380648324959338
1738701189.1894083,14.258256794090462,1.781,3.0,12.730605590552159,7.583757363393943
1738701189.2008142,14.265033246130526,1.781,3.0,12.726864832315187,7.601081530924489
1738701189.210952,14.271651505279484,1.781,3.0,12.723414120353823,7.618509837357237
1738701189.221825,14.265750983360693,1.781,3.0,12.70737161071645,7.627910182596338
1738701189.2321477,14.272770698027001,1.781,3.0,12.704145309648652,7.645402431228604
1738701189.2420886,14.281647135220057,1.781,3.0,12.700970100008135,7.662712141098609
1738701189.2513013,14.286448021858472,1.781,3.0,12.697845981794671,7.679992651433167
1738701189.3461752,14.355989428974473,1.6398,3.0,12.681122025118611,7.856533194838107
1738701189.35622,14.318547864157502,1.6398,3.0,12.707858938499157,7.837298917644489
1738701189.45736,14.390977870819869,1.7415,3.0,12.718047550364076,8.011516187564212
1738701189.470315,14.401124536274446,1.7415,3.0,12.720115174310308,8.029459017650083
1738701189.565789,14.58571527064617,1.7415,3.0,12.810945111678393,8.254759209216786
1738701189.664002,14.61004261824126,1.9012,3.0,12.862505869634788,8.374508531772221
1738701189.709852,14.652598898429009,1.9012,3.0,12.89379414748305,8.437462273779147
1738701189.7216935,14.664503141214057,1.9012,3.0,12.90229387658826,8.453526769625682
1738701189.731166,14.6760181785267,1.9012,3.0,12.91062578746994,8.469839477475034
1738701189.8273263,14.788917336839418,1.9012,3.0,13.013493503576,8.62135112079011
1738701189.8378296,14.796813066703942,1.9012,3.0,13.024299057729536,8.636492589476688
1738701189.934458,14.827360633651633,1.9012,3.0,13.083190694337645,8.748003313826757
1738701190.0348883,14.922087568254453,1.9012,3.0,13.203059979202749,8.870639951814269
1738701190.0450785,14.943331370116441,1.9012,3.0,13.218602952499168,8.883674405763713
1738701190.1747177,15.093037716873766,1.7774,3.0,13.365808458626816,8.999599255952717
1738701190.2368028,15.256169739331988,1.7774,3.0,13.523039431271059,9.099503197754984
1738701190.3338032,15.509583589113571,1.7774,3.0,13.768774548156898,9.174641689690134
1738701190.433812,15.66056802521851,1.7774,3.0,13.895375780677796,9.287166887019225
1738701190.4444873,15.676760135747827,1.7774,3.0,13.913439570092578,9.292874732413338
1738701190.5362606,15.782200640364222,1.828,3.0,14.078122293424599,9.311003150303804
1738701190.635247,15.905907801594507,1.828,3.0,14.264895314979412,9.322387815145362
1738701190.644447,15.89275535368789,1.828,3.0,14.286666103107791,9.293327670130111
